Index,Gene,Known Functions,Signaling,Transport,Organization,Metabolism,Development
1218,CTNND1,"['midbody', 'cytosol', 'entry of bacterium into host cell', 'catenin complex', 'protein kinase binding', 'adherens junction organization', 'brain development', 'cadherin binding', 'regulation of postsynaptic membrane neurotransmitter receptor levels', 'lamellipodium', 'hippocampal mossy fiber to CA3 synapse', 'zonula adherens', 'presynaptic active zone cytoplasmic component', 'dendritic spine', 'negative regulation of canonical Wnt signaling pathway', 'growth cone', 'extracellular exosome', 'postsynaptic density, intracellular component', 'glutamatergic synapse', 'Schaffer collateral - CA1 synapse', 'cell-cell junction assembly', 'signaling receptor binding', 'nucleus', 'cell-cell adhesion']",2,0,4,1,1
1219,LZTS3,"['postsynaptic membrane', 'cytoplasm', 'cytoskeleton', 'cell junction', 'postsynaptic density', 'regulation of dendritic spine morphogenesis']",0,0,2,0,1
1220,GPR61,"['G protein-coupled receptor signaling pathway', 'positive regulation of cAMP-mediated signaling', 'G protein-coupled receptor activity', 'integral component of membrane', 'receptor complex', 'plasma membrane', 'endosome membrane', 'arrestin family protein binding']",1,0,0,1,0
1221,RPL5,"['endoplasmic reticulum', 'negative regulation of ubiquitin-dependent protein catabolic process', 'SRP-dependent cotranslational protein targeting to membrane', 'translational initiation', 'regulation of signal transduction by p53 class mediator', 'negative regulation of ubiquitin protein ligase activity', 'ubiquitin ligase inhibitor activity', ""mRNA 3'-UTR binding"", 'rRNA processing', 'structural constituent of ribosome', 'ubiquitin protein ligase binding', 'viral transcription', 'ribosomal large subunit assembly', 'extracellular exosome', 'negative regulation of protein neddylation', 'protein stabilization', ""mRNA 5'-UTR binding"", 'focal adhesion', 'nuclear-transcribed mRNA catabolic process, nonsense-mediated decay', 'nucleoplasm', 'nucleolus', 'membrane', 'cytosolic large ribosomal subunit', 'synapse', '5S rRNA binding', 'positive regulation of translation']",2,0,2,3,0
1222,IQSEC1,"['actin cytoskeleton organization', 'nucleolus', 'lipid binding', 'positive regulation of GTPase activity', 'membrane', 'cytoplasm', 'ARF guanyl-nucleotide exchange factor activity', 'positive regulation of adherens junction organization', 'positive regulation of keratinocyte migration', 'regulation of ARF protein signal transduction']",2,0,3,1,0
1223,HNRNPD,"['cytosol', 'cellular response to nitric oxide', 'histone deacetylase binding', 'cellular response to putrescine', 'telomeric DNA binding', 'circadian regulation of translation', 'hepatocyte dedifferentiation', 'cerebellum development', 'transcription factor binding', 'response to sodium phosphate', 'mRNA splicing, via spliceosome', 'AT DNA binding', 'response to calcium ion', 'positive regulation of transcription, DNA-templated', 'positive regulation of telomerase RNA reverse transcriptase activity', 'cellular response to estradiol stimulus', 'chromatin binding', 'response to electrical stimulus', ""mRNA 3'-UTR AU-rich region binding"", 'cellular response to amino acid stimulus', ""3'-UTR-mediated mRNA destabilization"", 'nucleoplasm', 'mRNA stabilization', 'positive regulation of telomere capping', 'regulation of circadian rhythm', 'liver development', 'synapse', 'ribonucleoprotein complex', 'response to rapamycin', 'positive regulation of translation']",2,0,0,1,1
1224,MVP,"['ficolin-1-rich granule lumen', 'protein transport', 'cytosol', 'negative regulation of signaling', 'nuclear pore', 'ERBB signaling pathway', 'extracellular exosome', 'neutrophil degranulation', 'secretory granule lumen', 'protein phosphatase binding', 'negative regulation of protein tyrosine kinase activity', 'membrane', 'perinuclear region of cytoplasm', 'cytoskeleton', 'identical protein binding', 'negative regulation of protein autophosphorylation', 'protein kinase binding', 'mRNA transport']",2,1,1,1,0
1225,SLC25A1,"['mitochondrial inner membrane', 'gluconeogenesis', 'integral component of membrane', 'extracellular exosome', 'fatty-acyl-CoA biosynthetic process', 'mitochondrial citrate transmembrane transport', 'citrate transmembrane transporter activity', 'nucleus']",0,1,0,2,1
1226,LRRK2,"['positive regulation of dopamine receptor signaling pathway', 'positive regulation of synaptic vesicle endocytosis', 'GTP-dependent protein kinase activity', 'positive regulation of tumor necrosis factor secretion', 'tangential migration from the subventricular zone to the olfactory bulb', 'negative regulation of hydrogen peroxide-induced cell death', 'Golgi-associated vesicle', 'ATP binding', 'GTPase activator activity', 'presynaptic cytosol', 'negative regulation of protein processing involved in protein targeting to mitochondrion', 'regulation of neuroblast proliferation', 'actin binding', 'negative regulation of protein phosphorylation', 'protein homodimerization activity', 'determination of adult lifespan', 'neuromuscular junction development', 'neuron projection arborization', 'endoplasmic reticulum exit site', 'trans-Golgi network', 'positive regulation of canonical Wnt signaling pathway', 'amphisome', 'negative regulation of neuron death', 'locomotory exploration behavior', 'peroxidase inhibitor activity', 'reactive oxygen species metabolic process', 'syntaxin-1 binding', 'microtubule binding', 'co-receptor binding', 'protein kinase A binding', 'negative regulation of endoplasmic reticulum stress-induced intrinsic apoptotic signaling pathway', 'positive regulation of proteasomal ubiquitin-dependent protein catabolic process', 'GTP binding', 'Golgi organization', 'negative regulation of thioredoxin peroxidase activity by peptidyl-threonine phosphorylation', 'caveola neck', 'dendrite cytoplasm', 'striatum development', 'regulation of mitochondrial depolarization', 'positive regulation of GTPase activity', 'positive regulation of histone deacetylase activity', 'regulation of ER to Golgi vesicle-mediated transport', 'regulation of synaptic vesicle exocytosis', 'regulation of protein kinase A signaling', 'regulation of CAMKK-AMPK signaling cascade', 'cellular response to dopamine', 'regulation of retrograde transport, endosome to Golgi', 'mitochondrial inner membrane', 'regulation of neuron maturation', 'positive regulation of programmed cell death', 'regulation of lysosomal lumen pH', 'nucleus', 'regulation of branching morphogenesis of a nerve', 'negative regulation of excitatory postsynaptic potential', 'Wnt signalosome', 'regulation of mitochondrial fission', 'GTPase activity', 'terminal bouton', 'inclusion body', 'cellular response to manganese ion', 'microvillus', 'negative regulation of late endosome to lysosome transport', 'regulation of dendritic spine morphogenesis', 'perikaryon', 'intracellular distribution of mitochondria', 'negative regulation of autophagosome assembly', 'activation of MAPKK activity', 'activation of MAPK activity', 'negative regulation of neuron projection development', 'protein autophosphorylation', 'positive regulation of microglial cell activation', 'autolysosome', 'extracellular exosome', 'glutamatergic synapse', 'peptidyl-serine phosphorylation', 'spermatogenesis', 'regulation of synaptic transmission, glutamatergic', 'ribonucleoprotein complex', 'cell junction', 'protein localization to endoplasmic reticulum exit site', 'regulation of protein stability', 'Wnt signalosome assembly', 'cellular response to starvation', 'positive regulation of autophagy', 'positive regulation of protein binding', 'mitochondrial matrix', 'protein import into nucleus', 'clathrin binding', 'magnesium ion binding', 'positive regulation of protein autoubiquitination', 'synaptic vesicle membrane', 'positive regulation of nitric-oxide synthase biosynthetic process', 'negative regulation of GTPase activity', 'growth cone', 'Rho GTPase binding', 'endoplasmic reticulum organization', 'ion channel binding', 'regulation of locomotion', 'GTP metabolic process', 'receptor signaling complex adaptor activity', 'multivesicular body, internal vesicle', 'postsynapse', 'regulation of kidney size', 'negative regulation of protein binding', 'cytoplasmic side of mitochondrial outer membrane', 'MAP kinase kinase activity', 'beta-catenin destruction complex binding']",3,2,4,5,2
1227,EIF3I,"['protein binding', 'formation of cytoplasmic translation initiation complex', 'cytosol', 'translation initiation factor activity', 'extracellular exosome', 'eukaryotic translation initiation factor 3 complex, eIF3m', 'eukaryotic 43S preinitiation complex', 'eukaryotic 48S preinitiation complex']",0,0,0,1,0
1228,TAOK3,"['protein binding', 'positive regulation of JUN kinase activity', 'negative regulation of JNK cascade', 'cytoplasm', 'activation of MAPKK activity', 'ATP binding', 'plasma membrane', 'nucleus', 'DNA repair', 'negative regulation of protein kinase activity', 'mitotic G2 DNA damage checkpoint', 'MAP kinase kinase kinase activity', 'protein autophosphorylation', 'protein kinase inhibitor activity']",1,0,0,2,0
1229,KCND2,"['locomotor rhythm', 'voltage-gated ion channel activity involved in regulation of postsynaptic membrane potential', 'sensory perception of pain', 'neuronal action potential', 'regulation of postsynaptic membrane potential', 'cardiac conduction', 'chemical synaptic transmission', 'perikaryon', 'potassium ion transmembrane transport', 'regulation of ion transmembrane transport', 'plasma membrane raft', 'integral component of postsynaptic specialization membrane', 'protein binding', 'metal ion binding', 'dendritic spine', 'GABA-ergic synapse', 'neuronal cell body membrane', 'glutamatergic synapse', 'postsynaptic density', 'voltage-gated potassium channel complex', 'A-type (transient outward) potassium channel activity', 'cellular response to hypoxia', 'cell junction', 'protein homooligomerization']",1,1,1,1,0
1230,CDIP1,"['protein binding', 'metal ion binding', 'tumor necrosis factor-mediated signaling pathway', 'intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator', 'cytoplasmic side of lysosomal membrane', 'nucleus', 'cytoplasmic side of late endosome membrane']",2,0,0,1,0
1231,GNAO1,"['odontogenesis of dentin-containing tooth', 'GTPase activity', 'response to morphine', 'negative regulation of calcium ion transport', 'Wnt signaling pathway, calcium modulating pathway', 'dopamine receptor signaling pathway', 'response to hydrogen peroxide', 'G protein-coupled serotonin receptor binding', 'cell body', 'neuron projection development', 'GTP binding', 'locomotory behavior', 'protein folding', 'muscle contraction', 'G-protein beta/gamma-subunit complex binding', 'aging', 'positive regulation of GTPase activity', 'mu-type opioid receptor binding', 'metal ion binding', 'dendrite', 'regulation of heart contraction', 'myelin sheath', 'adenylate cyclase-modulating G protein-coupled receptor signaling pathway', 'response to cytokine', 'forebrain development', 'GTPase activating protein binding', 'corticotropin-releasing hormone receptor 1 binding', 'heterotrimeric G-protein complex']",3,1,0,1,2
1232,CRTC1,"['viral process', 'cytosol', 'positive regulation of CREB transcription factor activity', 'entrainment of circadian clock by photoperiod', 'positive regulation of transcription by RNA polymerase II', 'nuclear body', 'dendrite', 'negative regulation of membrane hyperpolarization', 'positive regulation of dendrite development', 'plasma membrane', 'neuronal cell body', 'energy homeostasis', 'positive regulation of long-term synaptic potentiation', 'protein homotetramerization', 'glutamatergic synapse', 'postsynapse to nucleus signaling pathway', 'memory', 'postsynaptic density', 'cAMP response element binding protein binding']",2,0,0,2,1
1233,DYNLL1,"['cytosol', 'intraciliary transport involved in cilium assembly', 'microtubule', 'scaffold protein binding', 'axon cytoplasm', 'protein heterodimerization activity', 'enzyme binding', 'viral process', 'protein C-terminus binding', 'regulation of G2/M transition of mitotic cell cycle', 'ficolin-1-rich granule membrane', 'substantia nigra development', 'mitochondrion', 'ciliary basal body-plasma membrane docking', 'positive regulation of insulin secretion involved in cellular response to glucose stimulus', 'COP9 signalosome', 'protein homodimerization activity', 'cytoplasmic dynein complex', 'endoplasmic reticulum to Golgi vesicle-mediated transport', 'neutrophil degranulation', 'motile cilium assembly', 'ciliary tip', 'kinetochore', 'dynein light intermediate chain binding', 'negative regulation of phosphorylation', 'dynein intermediate chain binding', 'tertiary granule membrane', 'mitotic spindle', 'centrosome', 'macroautophagy', 'ATP-dependent microtubule motor activity, plus-end-directed', 'positive regulation of ATP-dependent microtubule motor activity, plus-end-directed', 'intraciliary retrograde transport', 'spermatid development', 'plasma membrane', 'antigen processing and presentation of exogenous peptide antigen via MHC class II', 'positive regulation of non-motile cilium assembly', 'apoptotic process', 'protein domain specific binding', 'nitric-oxide synthase regulator activity']",3,1,2,3,1
1234,UBA52,"['nucleotide-excision repair, preincision complex assembly', 'positive regulation of transcription by RNA polymerase II', 'virion assembly', 'nucleotide-excision repair, DNA duplex unwinding', 'SRP-dependent cotranslational protein targeting to membrane', 'JNK cascade', 'transcription-coupled nucleotide-excision repair', 'error-prone translesion synthesis', 'interleukin-1-mediated signaling pathway', 'translational initiation', 'positive regulation of NF-kappaB transcription factor activity', 'regulation of transcription from RNA polymerase II promoter in response to hypoxia', 'negative regulation of transcription by RNA polymerase II', 'protein tag', 'lysosomal membrane', 'nucleotide-excision repair, DNA damage recognition', 'protein polyubiquitination', 'protein targeting to peroxisome', 'DNA damage response, detection of DNA damage', 'membrane organization', 'endoplasmic reticulum membrane', ""nucleotide-excision repair, DNA incision, 5'-to lesion"", 'interstrand cross-link repair', 'host cell', 'transmembrane transport', 'anaphase-promoting complex-dependent catabolic process', 'structural constituent of ribosome', 'ubiquitin protein ligase binding', 'negative regulation of apoptotic process', 'activation of MAPK activity', 'regulation of mRNA stability', 'Wnt signaling pathway', 'global genome nucleotide-excision repair', 'viral transcription', 'error-free translesion synthesis', 'extracellular exosome', 'intracellular transport of virus', 'endosomal transport', 'cytosolic small ribosomal subunit', 'endosome membrane', 'negative regulation of transforming growth factor beta receptor signaling pathway', 'nucleotide-excision repair, DNA gap filling', 'nuclear-transcribed mRNA catabolic process, nonsense-mediated decay', 'protein deubiquitination', 'nucleoplasm', 'I-kappaB kinase/NF-kappaB signaling', 'positive regulation of apoptotic process', 'nucleotide-binding oligomerization domain containing signaling pathway', 'TRIF-dependent toll-like receptor signaling pathway', 'endocytic vesicle membrane', 'mitochondrial outer membrane', 'plasma membrane', 'synapse', 'MyD88-dependent toll-like receptor signaling pathway']",2,1,2,4,0
1235,KLHL22,"['cytosol', 'centrosome', '14-3-3 protein binding', 'positive regulation of TORC1 signaling', 'protein monoubiquitination', 'proteasome-mediated ubiquitin-dependent protein catabolic process', 'post-translational protein modification', 'nucleus', 'Cul3-RING ubiquitin ligase complex', 'cellular response to leucine', 'polar microtubule', 'negative regulation of autophagy', 'cell division', 'lysosome', 'mitotic spindle assembly checkpoint', 'mitotic spindle', 'positive regulation of cell growth']",2,0,2,4,0
1236,PFKL,"['ficolin-1-rich granule lumen', 'response to glucose', 'negative regulation of insulin secretion', 'metal ion binding', 'fructose 1,6-bisphosphate metabolic process', '6-phosphofructokinase complex', 'extracellular exosome', 'neutrophil degranulation', 'secretory granule lumen', 'canonical glycolysis', 'membrane', 'fructose binding', 'ATP binding', 'identical protein binding', 'protein homotetramerization', '6-phosphofructokinase activity', 'fructose-6-phosphate binding', 'AMP binding', 'fructose 6-phosphate metabolic process', 'kinase binding']",1,0,0,3,0
1237,CHD3,"['protein binding', 'centrosome', 'zinc ion binding', 'DNA binding', 'nucleolus', 'ATP-dependent DNA helicase activity', 'cytoplasm', 'regulation of transcription by RNA polymerase II', 'ATP binding', 'NuRD complex', 'DNA duplex unwinding', 'RNA binding', 'regulation of signal transduction by p53 class mediator', 'centrosome cycle', 'spindle organization', 'chromatin assembly or disassembly']",2,0,2,1,0
1238,ARHGEF4,"['G protein-coupled receptor signaling pathway', 'cytosol', 'positive regulation of apoptotic process', 'filopodium assembly', 'protein domain specific binding', 'lamellipodium assembly', 'regulation of Rho protein signal transduction', 'ruffle membrane', 'Rac guanyl-nucleotide exchange factor activity']",2,0,1,2,0
1239,TPM1,"['cytosol', 'cellular response to reactive oxygen species', 'negative regulation of vascular smooth muscle cell proliferation', 'positive regulation of ATPase activity', 'protein heterodimerization activity', 'structural constituent of muscle', 'in utero embryonic development', 'positive regulation of stress fiber assembly', 'bleb', 'actin filament', 'sarcomere organization', 'structural constituent of cytoskeleton', 'ruffle membrane', 'positive regulation of heart rate by epinephrine', 'ventricular cardiac muscle tissue morphogenesis', 'negative regulation of vascular associated smooth muscle cell migration', 'protein homodimerization activity', 'muscle filament sliding', 'ruffle organization', 'positive regulation of cell adhesion', 'regulation of muscle contraction', 'cardiac muscle contraction', 'wound healing', 'stress fiber', 'regulation of cell shape', 'actin filament binding', 'muscle thin filament tropomyosin']",1,0,4,1,2
1240,HMOX2,"['protein binding', 'metal ion binding', 'specific granule membrane', 'neutrophil degranulation', 'endoplasmic reticulum membrane', 'response to hypoxia', 'plasma membrane', 'heme binding', 'cellular iron ion homeostasis', 'heme catabolic process', 'heme oxygenase (decyclizing) activity', 'response to oxidative stress', 'heme oxidation']",1,0,0,3,0
1241,AMER3,"['phosphatidylinositol-4,5-bisphosphate binding', 'regulation of canonical Wnt signaling pathway', 'beta-catenin binding', 'plasma membrane']",1,0,0,1,0
1242,TUBG1,"['cytosol', 'non-motile cilium', 'GTPase activity', 'mitotic sister chromatid segregation', 'identical protein binding', 'GTP binding', 'pericentriolar material', 'ciliary basal body', 'regulation of G2/M transition of mitotic cell cycle', 'meiotic spindle organization', 'cytoplasmic microtubule organization', 'ciliary basal body-plasma membrane docking', 'structural constituent of cytoskeleton', 'cytoplasmic microtubule', 'polar microtubule', 'condensed nuclear chromosome', 'microtubule nucleation', 'gamma-tubulin complex', 'apical part of cell', 'recycling endosome', 'cell leading edge', 'mitotic spindle organization', 'centriole']",0,0,3,2,0
1243,TUBA4A,"['cytosol', 'regulation of G2/M transition of mitotic cell cycle', 'GTPase activity', 'extracellular exosome', 'microtubule cytoskeleton organization', 'microtubule', 'ciliary basal body-plasma membrane docking', 'platelet degranulation', 'structural constituent of cytoskeleton', 'GTP binding', 'protein kinase binding']",0,0,3,2,0
1244,PREPL,"['serine-type endopeptidase activity', 'protein binding', 'cytosol', 'proteolysis', 'regulation of synaptic vesicle exocytosis', 'Golgi apparatus', 'cytoskeleton', 'serine-type exopeptidase activity']",0,0,1,1,0
1245,RNPS1,"['protein binding', 'cytosol', 'nuclear-transcribed mRNA catabolic process, nonsense-mediated decay', 'positive regulation of apoptotic process', 'nuclear speck', 'negative regulation of mRNA splicing, via spliceosome', ""mRNA 3'-UTR binding"", 'exon-exon junction complex', 'mRNA export from nucleus', 'regulation of alternative mRNA splicing, via spliceosome', ""mRNA 3'-end processing"", 'transcription, DNA-templated', 'ASAP complex']",0,1,1,3,0
1246,MKKS,"['cytosol', 'negative regulation of gene expression', 'vasodilation', 'chaperone-mediated protein complex assembly', 'sensory perception of smell', 'negative regulation of actin filament polymerization', 'cerebral cortex development', 'negative regulation of appetite by leptin-mediated signaling pathway', 'heart looping', 'protein folding', 'non-motile cilium assembly', 'pigment granule aggregation in cell center', 'ATP binding', 'detection of mechanical stimulus involved in sensory perception of sound', 'melanosome transport', 'striatum development', 'motile cilium', 'negative regulation of GTPase activity', 'visual perception', 'negative regulation of blood pressure', 'photoreceptor cell maintenance', 'kinociliary basal body', 'hippocampus development', 'regulation of cilium beat frequency involved in ciliary motility', 'cartilage development', 'positive regulation of multicellular organism growth', 'artery smooth muscle contraction', 'centrosome', 'fat cell differentiation', 'spermatid development', 'gonad development', 'brain morphogenesis', 'regulation of stress fiber assembly', 'nucleus', 'face development', 'unfolded protein binding', 'social behavior', 'convergent extension involved in gastrulation', 'RNA polymerase II repressing transcription factor binding']",1,1,2,1,2
1247,KCNC1,"['delayed rectifier potassium channel activity', 'response to potassium ion', 'response to nerve growth factor', 'globus pallidus development', 'integral component of postsynaptic membrane', 'cerebellum development', 'response to light intensity', 'integral component of presynaptic membrane', 'kinesin binding', 'cell surface', 'regulation of presynaptic membrane potential', 'protein tetramerization', 'calyx of Held', 'dendrite membrane', 'neuronal cell body membrane', 'response to amine', 'voltage-gated ion channel activity involved in regulation of presynaptic membrane potential', 'ion channel binding', 'response to fibroblast growth factor', 'positive regulation of voltage-gated potassium channel activity', 'voltage-gated potassium channel complex', 'response to toxic substance', 'axolemma', 'cellular response to drug', 'protein homooligomerization', 'response to auditory stimulus']",1,0,0,1,1
1248,RAB13,"['cytosol', 'GTPase activity', 'Rab protein signal transduction', 'trans-Golgi network to recycling endosome transport', 'neuron projection development', 'GTP binding', 'cytoplasmic vesicle membrane', 'post-translational protein modification', 'endothelial cell chemotaxis', 'lamellipodium', 'intracellular protein transport', 'recycling endosome membrane', 'protein binding', 'cellular response to insulin stimulus', 'endocytic recycling', 'bicellular tight junction', 'extracellular exosome', 'protein localization to plasma membrane', 'cortical actin cytoskeleton organization', 'lateral plasma membrane', 'protein kinase A signaling', 'trans-Golgi network', 'bicellular tight junction assembly', 'insulin-responsive compartment', 'endocytic vesicle', 'establishment of Sertoli cell barrier', 'neuron projection']",3,2,4,1,1
1249,SULT4A1,"['cytosol', 'identical protein binding', 'sulfotransferase activity', 'steroid metabolic process', ""3'-phosphoadenosine 5'-phosphosulfate metabolic process""]",0,0,0,3,0
1250,RPL27,"['protein binding', 'nuclear-transcribed mRNA catabolic process, nonsense-mediated decay', 'translational initiation', 'extracellular exosome', 'cytosolic large ribosomal subunit', 'SRP-dependent cotranslational protein targeting to membrane', 'nucleus', 'rRNA processing', 'structural constituent of ribosome', 'cytoplasmic side of rough endoplasmic reticulum membrane', 'RNA binding', 'focal adhesion', 'viral transcription']",0,0,1,3,0
1251,CDK5R2,"['positive regulation of cyclin-dependent protein serine/threonine kinase activity', 'cerebellum development', 'lipid binding', 'layer formation in cerebral cortex', 'growth cone', 'positive regulation of calcium ion-dependent exocytosis', 'cytoplasm', 'plasma membrane', 'cyclin-dependent protein serine/threonine kinase activator activity', 'protein kinase 5 complex', 'neuron migration', 'hippocampus development', 'actin binding', 'superior olivary nucleus maturation']",1,0,0,1,1
1252,IGSF21,"['protein homodimerization activity', 'heterophilic cell-cell adhesion via plasma membrane cell adhesion molecules', 'postsynaptic membrane', 'cell adhesion molecule binding', 'homophilic cell adhesion via plasma membrane adhesion molecules', 'presynaptic membrane', 'inhibitory synapse', 'synapse maturation', 'signaling receptor activity', 'anchored component of external side of plasma membrane', 'cell-cell adherens junction']",1,0,2,1,0
1253,PSAT1,"['cytosol', 'L-serine biosynthetic process', 'extracellular exosome', 'O-phospho-L-serine:2-oxoglutarate aminotransferase activity', 'pyridoxine biosynthetic process']",0,0,0,1,0
1254,CNKSR2,"['postsynapse organization', 'extrinsic component of postsynaptic density membrane', 'extracellular exosome', 'cytoplasm', 'neuronal cell body', 'regulation of signal transduction', 'identical protein binding', 'glutamatergic synapse', 'neuron projection']",2,0,1,1,0
1255,HCN1,"['HCN channel complex', 'voltage-gated sodium channel activity', 'cellular response to cAMP', 'potassium ion transmembrane transport', 'regulation of ion transmembrane transport', 'dendrite', 'sodium ion transmembrane transport', 'apical protein localization', 'axon', 'voltage-gated potassium channel activity', 'retinal cone cell development', 'identical protein binding', 'protein homotetramerization', 'regulation of membrane potential', 'intracellular cAMP-activated cation channel activity', 'cAMP binding']",1,2,0,1,1
1256,CASKIN1,"['signal transduction', 'membrane', 'identical protein binding', 'cytoplasm']",2,0,0,1,0
1257,BRINP2,"['positive regulation of neuron differentiation', 'extracellular region', 'cellular response to retinoic acid', 'cell cycle arrest', 'dendrite', 'endoplasmic reticulum', 'neuronal cell body', 'negative regulation of mitotic cell cycle']",1,0,0,1,0
1258,ATP6AP2,"['protein binding', 'positive regulation of transforming growth factor beta1 production', 'tertiary granule membrane', 'apical plasma membrane', 'integral component of membrane', 'rostrocaudal neural tube patterning', 'neutrophil degranulation', 'extracellular exosome', 'ficolin-1-rich granule membrane', 'neuron projection', 'regulation of MAPK cascade', 'angiotensin maturation', 'eye pigmentation', 'cell body', 'head morphogenesis', 'signaling receptor activity', 'positive regulation of Wnt signaling pathway', 'external side of plasma membrane']",1,0,0,1,1
1259,UNC13A,"['diacylglycerol binding', 'regulation of amyloid precursor protein catabolic process', 'terminal bouton', 'positive regulation of dendrite extension', 'amyloid-beta metabolic process', 'dense core granule priming', 'innervation', 'positive regulation of synaptic plasticity', 'calcium ion binding', 'regulation of short-term neuronal synaptic plasticity', 'synaptic vesicle priming', 'synaptic vesicle membrane', 'calyx of Held', 'presynaptic active zone cytoplasmic component', 'intracellular signal transduction', 'presynaptic membrane', 'neuromuscular junction development', 'synaptic vesicle maturation', 'calmodulin binding', 'neuromuscular junction', 'phospholipid binding', 'glutamatergic synapse', 'positive regulation of glutamate receptor signaling pathway', 'positive regulation of neurotransmitter secretion', 'presynaptic dense core vesicle exocytosis', 'regulation of synaptic transmission, glutamatergic', 'cell junction', 'synaptic vesicle docking', 'syntaxin-1 binding']",4,0,1,4,1
1260,CLIP3,"['cytosol', 'positive regulation of protein phosphorylation', 'microtubule binding', 'Golgi stack', 'early endosome membrane', 'positive regulation of apoptotic process', 'fat cell differentiation', 'positive regulation of protein localization to plasma membrane', 'plasma membrane', 'negative regulation of microtubule polymerization', 'trans-Golgi network membrane', 'regulation of tumor necrosis factor-mediated signaling pathway', 'positive regulation of endocytosis', 'peptidyl-L-cysteine S-palmitoylation', 'membrane raft', 'recycling endosome membrane', 'chaperone-mediated protein transport', 'ganglioside binding', 'membrane biogenesis', 'positive regulation of glucose transmembrane transport']",2,2,1,3,1
1261,RRAS,"['protein binding', 'regulation of ERK1 and ERK2 cascade', 'Ras protein signal transduction', 'GTPase activity', 'GDP binding', 'extracellular exosome', 'leukocyte differentiation', 'plasma membrane', 'negative regulation of cell migration', 'regulation of protein kinase B signaling', 'positive regulation of angiogenesis', 'face morphogenesis', 'focal adhesion', 'GTP binding', 'protein-containing complex binding']",2,0,1,1,1
1262,BCR,"['cytosol', 'actin cytoskeleton organization', 'negative regulation of neutrophil degranulation', 'negative regulation of cellular extravasation', 'definitive hemopoiesis', 'neuromuscular process controlling balance', 'postsynaptic membrane', 'modulation of chemical synaptic transmission', 'inner ear morphogenesis', 'negative regulation of blood vessel remodeling', 'ATP binding', 'brain development', 'GTPase activator activity', 'homeostasis of number of cells', 'protein autophosphorylation', 'positive regulation of GTPase activity', 'regulation of nitrogen compound metabolic process', 'protein-containing complex', 'negative regulation of respiratory burst', 'extracellular exosome', 'postsynaptic density, intracellular component', 'cellular response to lipopolysaccharide', 'glutamatergic synapse', 'Schaffer collateral - CA1 synapse', 'regulation of Rho protein signal transduction', 'intracellular protein transmembrane transport', 'negative regulation of reactive oxygen species metabolic process', 'renal system process', 'Rho guanyl-nucleotide exchange factor activity', 'negative regulation of inflammatory response', 'platelet-derived growth factor receptor signaling pathway', 'cell junction', 'positive regulation of phagocytosis', 'regulation of vascular permeability', 'protein serine/threonine kinase activity', 'regulation of cell cycle']",4,1,3,3,2
1263,ERBB4,"['cytosol', 'negative regulation of cell population proliferation', 'mitochondrial fragmentation involved in apoptotic process', 'positive regulation of tyrosine phosphorylation of STAT protein', 'cellular response to epidermal growth factor stimulus', 'neural crest cell migration', 'mitochondrial matrix', 'positive regulation of ERK1 and ERK2 cascade', 'mammary gland epithelial cell differentiation', 'integral component of presynaptic membrane', 'positive regulation of phosphatidylinositol 3-kinase signaling', 'epidermal growth factor receptor binding', 'embryonic pattern specification', 'ATP binding', 'positive regulation of protein kinase B signaling', 'positive regulation of transcription, DNA-templated', 'protein autophosphorylation', 'basal plasma membrane', 'protein homodimerization activity', 'negative regulation of neuron migration', 'extracellular region', 'cell fate commitment', 'GABA-ergic synapse', 'positive regulation of protein localization to cell surface', 'transmembrane receptor protein tyrosine kinase activity', 'integral component of postsynaptic density membrane', 'glutamatergic synapse', 'synapse assembly', 'nucleoplasm', 'ERBB2 signaling pathway', 'positive regulation of cardiac muscle cell proliferation', 'receptor complex', 'transcription regulatory region DNA binding', 'olfactory bulb interneuron differentiation', 'cardiac muscle tissue regeneration', 'mammary gland alveolus development', 'lactation', 'central nervous system morphogenesis']",3,1,1,3,3
1264,GNAQ,"['photoreceptor outer segment', 'GTPase activity', 'glutamate receptor signaling pathway', 'regulation of canonical Wnt signaling pathway', 'phototransduction, visible light', 'nuclear membrane', 'platelet activation', 'GTP binding', 'lysosomal membrane', 'G protein-coupled acetylcholine receptor signaling pathway', 'G-protein beta/gamma-subunit complex binding', 'GTPase activator activity', 'positive regulation of GTPase activity', 'action potential', 'metal ion binding', 'activation of phospholipase C activity', 'extracellular exosome', 'protein stabilization', 'entrainment of circadian clock', 'negative regulation of protein kinase activity', 'type 2A serotonin receptor binding', 'adenylate cyclase-activating G protein-coupled receptor signaling pathway', 'heterotrimeric G-protein complex']",2,0,0,1,0
